id,Workplaces,College,School,Places,Gender
2079,works at tân hải vân,studied kế toán- kiểm toán_học viện tài chính at hitu - trường cao đẳng công thương tp.hcm,no schools to show,"long thuan, ðồng tháp, vietnam|ho chi minh city, vietnam",notknown
2080,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2081,web application developer at fpt,studied at đại học khoa học và công nghệ hà nội - usth,no schools to show,"hanoi, vietnam|hanoi, vietnam",female
2082,no workplaces to show,studies software engineering at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt nguyễn bỉnh khiêm - chư sê - gia lai,"thủ đức, hồ chí minh, vietnam|gia lai, gia lai, vietnam",male
2083,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2084,no workplaces to show,studied at trường đại học luật tp. hồ chí minh,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
2085,no workplaces to show,no schools to show,no schools to show,"ap binh duong (1), vietnam",notknown
2086,no workplaces to show,no schools to show,no schools to show,biên hòa,male
2087,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
2088,no workplaces to show,studied hệ thống quản lý thông tin at trường đại học ngân hàng tp. hồ chí minh - hub,went to thpt trần quốc toản,no places to show,female
2089,no workplaces to show,"studies computer science at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to trường thpt nguyễn huệ|went to trường thpt nguyễn huệ,"bến cầu, tây ninh, vietnam|bến cầu, tây ninh, vietnam",male
2090,sales at saigon sports club,no schools to show,went to trường thcs và thpt nguyễn khuyến,"abu dhabi, united arab emirates|phu my, vietnam",female
2091,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
2092,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
2093,no workplaces to show,no schools to show,"went to thpt  chuyên vị thanh, vị thanh, hậu giang",vi thanh|vi thanh,female
2094,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2095,soshi's manager at 소녀시대(girls' generation),no schools to show,no schools to show,"ấp tân phú, an giang, vietnam|ấp tân phú, an giang, vietnam",female
2096,works at trường đại học sư phạm tp. hồ chí minh,studied at trường đại học sư phạm tphcm,went to thpt ernst thalmann(ten lo man),"ho chi minh city, vietnam|ho chi minh city, vietnam",female
2097,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
2098,no workplaces to show,no schools to show,no schools to show,no places to show,male
2099,no workplaces to show,no schools to show,no schools to show,"hanoi, vietnam|bắc ninh",notknown
2100,,,,,
2101,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2102,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
2103,an biên kiên giang,studied at trường cao đẳng kiên giang,went to truog thpt an bien,an biên|an biên,male
2104,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2105,"nhân viên kinh doanh, sale, at cty tnhh tm dv sx nội thất xây dựng đại thành|nhân viên kinh doanh, sale, at cty tnhh tm dv sx nội thất xây dựng đại thành|nhân viên kinh doanh, sale, at cty tnhh tm dv sx nội thất xây dựng đại thành",studied kế toán ngân hàng at trường đại học tài chính - marketing,"went to thpt chuẩn quốc gia võ trường toản - p. hiệp thành, q12, tp. hcm","ho chi minh city, vietnam|ho chi minh city, vietnam",female
2106,no workplaces to show,no schools to show,no schools to show,"long thuan, ðồng tháp, vietnam|long thuan, ðồng tháp, vietnam",notknown
2107,no workplaces to show,studies at trường đại học giao thông vận tải tp.hcm,went to trường thpt số 1 tư nghĩa quảng ngãi|went to trường thpt số 1 tư nghĩa quảng ngãi,quang ngai,female
2108,no workplaces to show,studied at hotec - ho chi minh city technical and economic college,went to thcs lam son 2 - quan 6,"ho chi minh city, vietnam|milan, italy",male
2109,no workplaces to show,no schools to show,no schools to show,"hanoi, vietnam|hòa bình, hòa bình, vietnam",male
2110,no workplaces to show,"studies khoa sinh học và công nghệ sinh học - faculty of biology and biotechnology at trường đại học khoa học tự nhiên, đại học quốc gia thành phố hồ chí minh",went to nguyen huu cau high school|went to nguyen huu cau high school,"ho chi minh city, vietnam|hóc môn, hồ chí minh, vietnam",female
2111,no workplaces to show,no schools to show,no schools to show,no places to show,male
2112,works at thcs lam son 2 - quan 6,no schools to show,went to thcs lam son 2 - quan 6,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
2113,worked at trường thpt chu văn an tx. hồng ngự đông tháp,no schools to show,no schools to show,hồng ngự,female
2114,no workplaces to show,no schools to show,went to thpt lai vung 3,lai vung|lai vung,female
2115,no workplaces to show,studied at foreign trade university hcmc,no schools to show,"ho chi minh city, vietnam|kon tum",female
2116,works at dotb|works at dotb,studied at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thcs bình thuận|went to thcs bình thuận,"quy nhon|binh dinh, nghia binh, vietnam",male
2117,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2118,cộng tác viên at cca - around uel|cộng tác viên at cca - around uel|cộng tác viên at cca - around uel,no schools to show,went to trường thpt phú riềng,"ho chi minh city, vietnam|binh phuoc, vietnam",female
2119,tts ban tổ chức - xây dựng đoàn trường at youth ueh community|tts ban tổ chức - xây dựng đoàn trường at youth ueh community|tts ban tổ chức - xây dựng đoàn trường at youth ueh community|tts ban tổ chức - xây dựng đoàn trường at youth ueh community|tts ban tổ chức - xây dựng đoàn trường at youth ueh community|tts ban tổ chức - xây dựng đoàn trường at youth ueh community,studies at ueh - trường đại học kinh tế tp.hcm,no schools to show,vung tau,male
2120,lào cai,studied at đại lộc land - bđs lào cai|studied at đại lộc land - bđs lào cai,went to trường ptdt nội trú thcs & thpt huyện sa pa,lào cai|lào cai,female
2121,works at trường thpt lấp vò 1,no schools to show,no schools to show,lap vo|lap vo,notknown
2122,no workplaces to show,studied mạng máy tính và truyền thông at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt võ thị sáu,dat do|vung tau,male
2123,works at học đàn guitar,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
2124,guitarist at the flob|guitarist at the flob,studies at trường đại học công nghệ thông tin,went to thpt nguyễn hữu huân,"ho chi minh city, vietnam",male
2125,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2126,member of bcm at research club for students - rcs ftu,studies at foreign trade university hcmc,went to thpt chuyên nguyễn thị minh khai,no places to show,female
2127,founder at lifted|founder at lifted,studied at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
2128,no workplaces to show,no schools to show,no schools to show,"thu dau mot|ap binh duong (1), vietnam",female
2129,từng học at trường thpt chuyên trần đại nghĩa|từng học at trường thpt chuyên trần đại nghĩa,studied at thcs lam son 2 - quan 6,no schools to show,"damascus, syria",male
2130,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2131,model -người mẫu ảnh tự do|model -người mẫu ảnh tự do|model -người mẫu ảnh tự do|model -người mẫu ảnh tự do,no schools to show,went to thpt đức trí,"ho chi minh city, vietnam|tân châu",notknown
2132,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,went to thpt tân châu,"ho chi minh city, vietnam|tân châu",male
2133,long xuyên,no schools to show,"went to thpt nguyễn trung trực, tri tôn- an giang",long xuyên,female
2134,no workplaces to show,no schools to show,went to thpt giai xuân,no places to show,notknown
2135,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
2136,tân châu,no schools to show,"went to thpt tân châu, an giang",tân châu,female
2137,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2138,lecturer at the saigon international university|lecturer at the saigon international university|lecturer at the saigon international university|lecturer at the saigon international university|lecturer at the saigon international university|lecturer at the saigon international university|lecturer at the saigon international university|lecturer at the saigon international university|lecturer at the saigon international university,"studies ngành kỹ thuật phần mềm - khoa công nghệ phần mềm at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thcs đống đa,"ho chi minh city, vietnam|bến tre",male
2139,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2140,no workplaces to show,no schools to show,went to trường thpt thủ khoa nghĩa - châu đốc,"chaudok, an giang, vietnam",male
2141,no workplaces to show,no schools to show,"went to thpt tân châu, an giang",tân châu,male
2142,no workplaces to show,no schools to show,no schools to show,no places to show,female
2143,no workplaces to show,studied dược sĩ (pharmacy)🧪🌡💊 at cao đẳng y tế cần thơ|studied dược sĩ (pharmacy)🧪🌡💊 at cao đẳng y tế cần thơ,no schools to show,can tho|can tho,male
2144,no workplaces to show,no schools to show,no schools to show,no places to show,female
2145,oriental logistics multimodal transport company limited,studied at university of belgrade,no schools to show,"ho chi minh city, vietnam|belgrade, serbia",notknown
2146,"works at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh|works at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","studied thương mại điện tử at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt chuyên bình long,"bình long, bình phước",female
2147,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2148,no workplaces to show,no schools to show,no schools to show,vung tau,female
2149,no workplaces to show,studies at trường đại học giao thông vận tải tp.hcm,no schools to show,"ho chi minh city, vietnam",female
2150,works at thị xã hồng ngự,no schools to show,"went to tôi yêu thpt chu văn an, hồng ngự, đồng tháp",hồng ngự,male
2151,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,male
2152,works at binh duong - viet nam,no schools to show,no schools to show,"ap binh duong (1), vietnam|angiang, an giang, vietnam",notknown
2153,thành viên at ban tình nguyện - hỗ trợ sinh viên ueh,studies at ueh - trường đại học kinh tế tp.hcm,went to thpt lương thúc kỳ,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
2154,no workplaces to show,no schools to show,no schools to show,my tho|vi thanh,male
2155,works at hội cựu học sinh hồng ngự 3,no schools to show,no schools to show,"thuong phuoc, ðồng tháp, vietnam|thuong phuoc, ðồng tháp, vietnam",notknown
2156,works at p/s : i love u,studied at đại học công nghệ sài gòn - saigon technology university,went to thcs lương văn chánh|went to thcs lương văn chánh,"ho chi minh city, vietnam|phu hoa",female
2157,no workplaces to show,studies  at lily's store,goes to thpt phan đăng lưu,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
2158,no workplaces to show,"studied chuyên ngành công nghệ phần mềm at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt c hải hậu,"ho chi minh city, vietnam|hai hau",female
2159,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
2160,no workplaces to show,studies quản lí đất đai & bất động sản at trường đại học nông lâm tp.hcm,went to thpt lê quý đôn - tân an - long an,"ho chi minh city, vietnam|tân an, long an",notknown
2161,works at chợ vàm,studied at an giang university,no schools to show,phú an|phú an,female
