id,Workplaces,College,School,Places,Gender
283,"works at tân châu, an giang",no schools to show,no schools to show,tân châu,notknown
284,no workplaces to show,studies sư phạm địa lý at trường đại học an giang|studies sư phạm địa lý at trường đại học an giang,no schools to show,no places to show,male
285,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
286,no workplaces to show,studies marketing at nam can tho university,no schools to show,can tho,notknown
287,no workplaces to show,no schools to show,no schools to show,no places to show,female
288,works at diễn viên _ hài kịch|works at diễn viên _ hài kịch,studied at khoa khoa học và kỹ thuật máy tính - đh bách khoa,went to trường thpt nguyễn văn linh - đông hòa - phú yên,"ho chi minh city, vietnam|dong hoa",male
289,works at tân châu shop|works at tân châu shop|works at tân châu shop,no schools to show,went to bộ đội biên phòng tỉnh an giang|went to bộ đội biên phòng tỉnh an giang,"ho chi minh city, vietnam|tân châu",male
290,editor at robb report vietnam,studied bachelors in mechatronics at university of technology and education - đại học sư phạm kỹ thuật tp.hcm,went to thpt chuyên lương văn chánh|went to thpt chuyên lương văn chánh,"ho chi minh city, vietnam|tuy hòa",male
291,"hoc sinh at trường thcs long hòa, phú tân, an giang|hoc sinh at trường thcs long hòa, phú tân, an giang",studies công nghệ kĩ thuật nhiệt at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm|studies công nghệ kĩ thuật nhiệt at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,"went to thpt tân châu, an giang",tân châu|long xuyên,male
292,no workplaces to show,no schools to show,no schools to show,no places to show,male
293,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","atlanta, georgia|tân châu",male
294,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"ho chi minh city, vietnam|buôn ma thuột, đắc lắk, vietnam",notknown
295,works at freelance model,no schools to show,no schools to show,"beijing, china|ho chi minh city, vietnam",notknown
296,monetization specialist at amanotes|monetization specialist at amanotes|monetization specialist at amanotes,no schools to show,went to minh duc|went to minh duc,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
297,no workplaces to show,no schools to show,no schools to show,"liberec, czech republic|quy nhon",female
298,studying at trường trung học phổ thông nguyễn đình chiểu|studying at trường trung học phổ thông nguyễn đình chiểu,no schools to show,went to trường trung học phổ thông nguyễn đình chiểu,my tho|my tho,male
299,works at họa phẩm summer|works at họa phẩm summer,studies at trường đại học sư phạm nghệ thuật trung ương - nuae,went to thpt việt trì,"hanoi, vietnam|viet tri",female
300,no workplaces to show,no schools to show,went to trung học cơ sở chu văn an,"ho chi minh city, vietnam|angiang, an giang, vietnam",male
301,no workplaces to show,studied at trường cao đẳng điện lực tp.hcm,went to trường thpt nguyễn hồng đạo,"ho chi minh city, vietnam|qui nhon, bình ðịnh, vietnam",male
302,no workplaces to show,studies bác sĩ răng hàm mặt at trường đại học y-dược cần thơ,went to thpt thanh bình,"can tho|phuong lam, vietnam",male
303,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",female
304,works at thpt tân châu,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,male
305,long xuyên,no schools to show,no schools to show,long xuyên|long xuyên,male
306,works at hoa tươi ngọc mai,no schools to show,no schools to show,cao lãnh|cao lãnh,female
307,nodejs developer at tenomad|nodejs developer at tenomad,no schools to show,went to trường quốc học - huế|went to trường quốc học - huế,"hue, vietnam|hue, vietnam",male
308,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
309,works at sinh viên đại học tôn đức thắng,studies kế toán at trường đại học tôn đức thắng (ton duc thang university),went to trường thcs & thpt bắc sơn,tân châu|tân châu,female
310,no workplaces to show,no schools to show,went to chu van an high school,tân châu,notknown
311,no workplaces to show,no schools to show,no schools to show,no places to show,female
312,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
313,bí thư đoàn khoa at đoàn khoa - liên chi hội cntt khtn,"studies information technology at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to trường thpt gia định,"ho chi minh city, vietnam",female
314,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
315,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
316,no workplaces to show,no schools to show,goes to trường đại học y khoa phạm ngọc thạch,"ho chi minh city, vietnam|quang ngai",notknown
317,no workplaces to show,no schools to show,went to thpt nguyễn du br-vt,"xa binh gia, vietnam|ba ria",notknown
318,"works at tân châu, an giang|works at tân châu, an giang",no schools to show,no schools to show,tân châu|tân châu,female
319,no workplaces to show,no schools to show,"went to thpt tân châu, an giang",no places to show,male
320,no workplaces to show,no schools to show,no schools to show,"ấp tân phú, an giang, vietnam|ap phu an, an giang, vietnam",female
321,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
322,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
323,chuyên viên thông tin at vietcombank tân định,studied tài chính ngân hàng at ueh - trường đại học kinh tế tp.hcm,went to trường thcs & thpt phú thạnh,no places to show,female
324,no workplaces to show,no schools to show,no schools to show,"gia lai, gia lai, vietnam|hue, vietnam",male
325,no workplaces to show,studied ngôn ngữ anh at trường đại học sư phạm kĩ thuật tp.hcm,went to trường trung học phổ thông nguyễn đình chiểu,"my tho|mitho, tiền giang, vietnam",female
326,no workplaces to show,no schools to show,no schools to show,no places to show,female
327,no workplaces to show,no schools to show,no schools to show,no places to show,male
328,no workplaces to show,no schools to show,no schools to show,no places to show,male
329,no workplaces to show,no schools to show,no schools to show,can tho|tân châu,female
330,no workplaces to show,no schools to show,no schools to show,long khanh,female
331,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
332,"ho chi minh city, vietnam",no schools to show,no schools to show,tân châu|singapore,notknown
333,works at clb âm nhạc- huflit,studies cntt at trường đại học ngoại ngữ - tin học tp. hcm - huflit,went to thcs long thạnh,tân châu|tân châu,male
334,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
335,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
336,no workplaces to show,studies at cao đẳng nghề du lịch sài gòn,"went to thpt tân châu, an giang|went to thpt tân châu, an giang",tân châu|tân châu,female
337,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
338,học it at đại học quốc gia tp.hcm,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt trần quang diệu,"thủ đức, hồ chí minh, vietnam|hoài ân, bình ðịnh, vietnam",male
339,no workplaces to show,no schools to show,goes to thpt đức trí,tân châu|tân châu,male
340,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm|studied at hutech - đại học công nghệ tp.hcm,went to trường thpt tánh linh,"tánh linh, bình thuận, vietnam",female
341,no workplaces to show,no schools to show,no schools to show,bao loc,female
342,no workplaces to show,studies at magnolia high school,no schools to show,"california city, california|ho chi minh city, vietnam",male
343,no workplaces to show,no schools to show,no schools to show,nha trang|nha trang,notknown
344,no workplaces to show,studies bác sĩ chuyên khoa răng-hàm-mặt at trường đại học y dược cần thơ,no schools to show,can tho|bến tre,male
345,no workplaces to show,no schools to show,went to thcs lam son 2 - quan 6,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
346,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
347,works at gò công tây - quê hương tôi,studied applied sciences/ chemical engineering at ton duc thang university - vietnam|studied applied sciences/ chemical engineering at ton duc thang university - vietnam,no schools to show,gò công,female
348,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
349,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
350,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","went to thpt  chuyên hùng vương, thủ dầu một, bình dương",thu dau mot|thu dau mot,female
351,no workplaces to show,no schools to show,no schools to show,bến tre|bến tre,male
352,no workplaces to show,studied at trường đại học đà lạt,"went to trường thpt bùi thị xuân, đà lạt",da lat|da lat,female
353,works at trường đại học văn lang,studied at trường đại học văn lang,"went to thpt  nguyễn du, quận 10, tp. hồ chí minh","ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
354,no workplaces to show,no schools to show,"went to thpt  an nhơn tây, củ chi, tp. hồ chí minh","củ chi, hồ chí minh, vietnam|củ chi, hồ chí minh, vietnam",female
355,tân phú,no schools to show,no schools to show,phú lâm,notknown
356,no workplaces to show,no schools to show,no schools to show,"hue, vietnam",female
357,works at đồng tháp quê tôi|works at đồng tháp quê tôi,studied at truong trung hoc pho thong tram chim,no schools to show,no places to show,notknown
358,works at buôn trấp,studied at trường cao đẳng kinh tế - kỹ thuật miền nam,went to thcs lương thế vinh buôn trấp đăklăk,"buon me thuot|buôn ma thuột, đắc lắk, vietnam",notknown
359,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt kon tum,kon tum,male
360,no workplaces to show,no schools to show,no schools to show,no places to show,male
361,"ho chi minh city, vietnam",studied at hutech - đại học công nghệ tp.hcm|studied at hutech - đại học công nghệ tp.hcm,went to tan an high school,"ho chi minh city, vietnam",notknown
