id,Workplaces,College,School,Places,Gender
1780,works at đồng tháp quê tôi,no schools to show,no schools to show,cao lãnh|lai vung,notknown
1781,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
1782,no workplaces to show,no schools to show,no schools to show,no places to show,male
1783,studying at 11t2 nbk,"studied computer science at trường đại học khoa học tự nhiên, đại học quốc gia thành phố hồ chí minh",went to cộng đồng cựu học sinh trường thpt chuyên nguyễn bỉnh khiêm|went to cộng đồng cựu học sinh trường thpt chuyên nguyễn bỉnh khiêm|went to cộng đồng cựu học sinh trường thpt chuyên nguyễn bỉnh khiêm,vĩnh long|vĩnh long,male
1784,"works at ấp lồ ồ, xã an tây, tx bến cát, bình dương.",no schools to show,no schools to show,ben cat|tân châu,notknown
1785,top 50 at én sinh viên|top 50 at én sinh viên|top 50 at én sinh viên|top 50 at én sinh viên|top 50 at én sinh viên|top 50 at én sinh viên|top 50 at én sinh viên,studies at trường đại học luật tp. hồ chí minh,went to trường thcs đỗ nghĩa trọng|went to trường thcs đỗ nghĩa trọng,"ho chi minh city, vietnam|bến tre|bến tre",female
1786,no workplaces to show,studies at trường đại học bách khoa - đh quốc gia tp.hcm,no schools to show,vung tau,male
1787,no workplaces to show,no schools to show,no schools to show,thủ đức,notknown
1788,no workplaces to show,no schools to show,no schools to show,hồng ngự|hồng ngự,male
1789,cao lãnh,no schools to show,"went to thpt tân châu, tân châu, an giang",hồng ngự|hồng ngự,notknown
1790,worked at thcs tây phú,no schools to show,went to hậu lộc 1|went to hậu lộc 1,"ap my thoi, an giang, vietnam|thanh hóa",female
1791,"works at giong rieng, kien giang, viet nam",studied at hutech - đại học công nghệ tp.hcm,no schools to show,rach gia|giong rieng,notknown
1792,"works at renesas design vietnam co., ltd.",studied thứ gì đó sexy at đại học quốc gia tp.hcm|studied thứ gì đó sexy at đại học quốc gia tp.hcm,no schools to show,jeju city,male
1793,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,male
1794,merchandiser & sale at millennium packaging group,studied bilingual chinese and english at ton duc thang university - vietnam,went to thpt hong ngu 1,"ho chi minh city, vietnam|hồng ngự",female
1795,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1796,no workplaces to show,no schools to show,went to thpt trần văn thời,cà mau|cà mau,notknown
1797,"ho chi minh city, vietnam",studied at đại học văn hiến,no schools to show,"ho chi minh city, vietnam",notknown
1798,no workplaces to show,studies at trường đại học kinh tế - luật,went to trường thpt giá rai,bac lieu,notknown
1799,works at hà nội,no schools to show,no schools to show,da lat,female
1800,long khanh,studied at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thcs ngô quyền,"ho chi minh city, vietnam|long khanh",male
1801,no workplaces to show,no schools to show,no schools to show,no places to show,male
1802,works at fpt software,no schools to show,went to qq.station,no places to show,male
1803,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
1804,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
1805,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",male
1806,giáo viên tiếng nhật at hcm city|giáo viên tiếng nhật at hcm city,studies at 双葉外語学校      　futaba college,no schools to show,chiba|tân châu,notknown
1807,engineer at tma solutions,no schools to show,no schools to show,"binh dinh, nghia binh, vietnam",female
1808,no workplaces to show,studied at university of information technology (uit),no schools to show,"ho chi minh city, vietnam",male
1809,"ho chi minh city, vietnam",studied at saigontech - cao đẳng sài gòn|studied at saigontech - cao đẳng sài gòn,went to thcs nguyễn hồng đào,"hóc môn, hồ chí minh, vietnam|thanh hóa",female
1810,no workplaces to show,studies at chobinhduong24h.com - chomuabanonlien,no schools to show,"tân châu|angiang, an giang, vietnam",female
1811,no workplaces to show,"studied at trường thcs và thpt mỹ phước, mang thít, vĩnh long","went to trường thcs và thpt mỹ phước, mang thít, vĩnh long","ho chi minh city, vietnam|vĩnh long|ap binh duong (1), vietnam",female
1812,no workplaces to show,studied quản trị kinh doanh at trường đại học công nghệ sài gòn,no schools to show,"ho chi minh city, vietnam|buon me thuot",notknown
1813,works at trường đại học bách khoa - đh quốc gia tp.hcm,studies học ngành kỹ thuật xây dựng at trường đại học bách khoa - đh quốc gia tp.hcm,no schools to show,di an,notknown
1814,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
1815,no workplaces to show,studies kỹ thuật phần mềm - programing at đại học cần thơ - ctu.vn,"goes to thpt tân châu, an giang",tân châu|tân châu,male
1816,,,,,
1817,no workplaces to show,no schools to show,no schools to show,no places to show,male
1818,works at trường thpt tân châu|works at trường thpt tân châu,studied at đai học an giang,went to thu khoa nghia|went to thu khoa nghia|went to thu khoa nghia,no places to show,male
1819,no workplaces to show,no schools to show,no schools to show,no places to show,female
1820,no workplaces to show,no schools to show,no schools to show,yongchang,notknown
1821,works at facebook|works at facebook,studied at cao đẳng công nghệ thủ đức,goes to trường cao đẳng công nghệ thủ đức,"thủ đức, hồ chí minh, vietnam|phú lâm",male
1822,"worked at thcs hải chánh, hải lăng, q trị",no schools to show,"went to thcs hải chánh, hải lăng, q trị",hai lang|hai lang,female
1823,no workplaces to show,"studies data science at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",no schools to show,"ho chi minh city, vietnam",notknown
1824,no workplaces to show,no schools to show,no schools to show,no places to show,male
1825,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trung học cơ sở hùng vương,"ho chi minh city, vietnam",notknown
1826,no workplaces to show,studies công nghệ thông tin at trường đại học nông lâm tp.hcm,"went to thpt tân châu, an giang",no places to show,male
1827,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1828,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
1829,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1830,no workplaces to show,studies at hufi - đại học công nghiệp thực phẩm tp.hcm,no schools to show,"ho chi minh city, vietnam",notknown
1831,works at meta,no schools to show,no schools to show,"tan lap, vietnam|tan lap, vietnam",female
1832,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
1833,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1834,no workplaces to show,studies at trường đại học sư phạm kỹ thuật tp.hcm,"went to thpt tân châu, an giang|went to thpt tân châu, an giang",tân châu|tân châu,female
1835,works at tp. hcm,studied at trường học,no schools to show,"ho chi minh city, vietnam|gia lai, gia lai, vietnam",female
1836,no workplaces to show,no schools to show,no schools to show,no places to show,female
1837,𝐇𝐨𝐭𝐥𝐢𝐧𝐞 - 𝐙𝐚𝐥𝐨 - 𝐒𝐦𝐬 :  𝟎𝟑𝟑𝟒𝟖𝟖𝟕𝟗𝟕𝟑|𝐇𝐨𝐭𝐥𝐢𝐧𝐞 - 𝐙𝐚𝐥𝐨 - 𝐒𝐦𝐬 :  𝟎𝟑𝟑𝟒𝟖𝟖𝟕𝟗𝟕𝟑|𝐇𝐨𝐭𝐥𝐢𝐧𝐞 - 𝐙𝐚𝐥𝐨 - 𝐒𝐦𝐬 :  𝟎𝟑𝟑𝟒𝟖𝟖𝟕𝟗𝟕𝟑|𝐇𝐨𝐭𝐥𝐢𝐧𝐞 - 𝐙𝐚𝐥𝐨 - 𝐒𝐦𝐬 :  𝟎𝟑𝟑𝟒𝟖𝟖𝟕𝟗𝟕𝟑,no schools to show,no schools to show,"củ chi, hồ chí minh, vietnam",notknown
1838,pocketsized games,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"phan rang-tháp chàm, ninh thuận, vietnam",male
1839,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1840,no workplaces to show,studied at nam can tho university,no schools to show,"can tho|long my, cẩn thỏ, vietnam",male
1841,no workplaces to show,studied at trường đại học sư phạm kỹ thuật tp.hcm,went to thpt phú mỹ,"ho chi minh city, vietnam|vung tau",female
1842,works at củ chi,studied at trường đại học mở tp. hcm - tư vấn tuyển sinh,went to trường thpt củ chi,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
1843,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|cà mau",female
1844,no workplaces to show,no schools to show,went to thpt tiểu la - thăng bình - quảng nam,"da nang, vietnam",notknown
1845,no workplaces to show,no schools to show,no schools to show,biên hòa|tân châu,male
1846,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
1847,works at nimo tv,no schools to show,no schools to show,no places to show,female
1848,no workplaces to show,"studied at thpt vĩnh xương, tân châu, an giang",no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
1849,works at cty arb _ ăn rồi phá :v,studied at harvard university,went to thcs chợ vàm,long xuyên|long xuyên,female
1850,no workplaces to show,no schools to show,no schools to show,"australind, western australia|australind, western australia",female
1851,works at binh duong - viet nam,studied at trường đại học đồng tháp,no schools to show,"ben cat|an long, ðồng tháp, vietnam",notknown
1852,no workplaces to show,no schools to show,went to trường thpt chuyên lê khiết,quang ngai,male
1853,no workplaces to show,studied at trường đại học khoa học xã hội và nhân văn - đại học quốc gia hà nội,no schools to show,"hanoi, vietnam|hanoi, vietnam",notknown
1854,works at ファースト・スタディ日本語学校　first study japanese language school|works at ファースト・スタディ日本語学校　first study japanese language school|works at ファースト・スタディ日本語学校　first study japanese language school,studies kế toán quản trị at havard university usa,went to thpt trần phú|went to thpt trần phú,"osaka|gia lai, gia lai, vietnam|osaka",female
1855,người giúp việc đầy quyền lực tại thanh bakery,no schools to show,no schools to show,no places to show,female
1856,long xuyên|long xuyên,no schools to show,went to thcs long thạnh,tân châu|tân châu,male
1857,software engineer at vng corporation,studied cử nhân cntt at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt trần phú (gia lai),"tinh pleiku, gia lai, vietnam|hung yen, hưng yên, vietnam",male
1858,tân châu|tân châu,no schools to show,no schools to show,tân châu|tân châu,female
1859,no workplaces to show,no schools to show,no schools to show,no places to show,male
1860,no workplaces to show,no schools to show,no schools to show,no places to show,male
1861,在籍者 at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,studied sinh viên at entmed,"went to thpt chuyên nguyễn bỉnh khiêm, quảng nam|went to thpt chuyên nguyễn bỉnh khiêm, quảng nam","ho chi minh city, vietnam",notknown
